==Frequent itemsets (min_sup=1.0%)
[120.05,BLACK,N_GANG] => [DE] (Conf: 92.9204%, Supp: 2.8649%)
[265.03,N_MENTAL_OBSV] => [DE] (Conf: 92.9167%, Supp: 3.0423%)
[160.15,MAX,Y_INFRACTION] => [DE] (Conf: 92.9134%, Supp: 1.6098%)
[46-55,Y_INFRACTION] => [N_GANG] (Conf: 92.891%, Supp: 2.6739%)
[265.03,MIN,N_GANG] => [N_INFRACTION] (Conf: 92.8571%, Supp: 1.5962%)
[18-25,MED,N_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 92.8571%, Supp: 2.6603%)
[125.25,DE,N_INFRACTION,OTHER] => [MED] (Conf: 92.8571%, Supp: 1.0641%)
[265.03,BLACK,DE,MIN] => [N_INFRACTION] (Conf: 92.8571%, Supp: 1.0641%)
[18-25,BLACK,N_GANG,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 92.8571%, Supp: 1.4188%)
[36-45,DE,N_INFRACTION] => [N_GANG] (Conf: 92.8372%, Supp: 13.6153%)
[36-45,MIN,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 92.8125%, Supp: 4.0518%)
[265.03,BLACK,N_MENTAL_OBSV] => [DE] (Conf: 92.8105%, Supp: 1.9372%)
[26-35,MIN,N_MENTAL_OBSV] => [N_GANG] (Conf: 92.8082%, Supp: 3.6971%)
[120.05,DE,OTHER] => [N_GANG] (Conf: 92.7928%, Supp: 1.4052%)
[26-35,DE,MED,N_INFRACTION,N_MENTAL_OBSV,OTHER] => [N_GANG] (Conf: 92.7928%, Supp: 1.4052%)
[140.25,N_GANG,OTHER] => [DE] (Conf: 92.7711%, Supp: 1.0505%)
[BLACK,SSR,Y_GANG,Y_INFRACTION] => [nan] (Conf: 92.7711%, Supp: 1.0505%)
[120.05,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 92.7711%, Supp: 1.0505%)
[36-45,N_MENTAL_OBSV,nan] => [N_GANG] (Conf: 92.7419%, Supp: 1.5689%)
[N_INFRACTION,OTHER,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.722%, Supp: 8.6903%)
[125.25,DE,MAX] => [Y_INFRACTION] (Conf: 92.7152%, Supp: 3.8199%)
[125.25,MED,N_INFRACTION] => [N_GANG] (Conf: 92.7007%, Supp: 3.4652%)
[120.05,BLACK,N_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 92.6966%, Supp: 2.251%)
[DE,MED,N_MENTAL_OBSV,OTHER] => [N_GANG] (Conf: 92.6893%, Supp: 4.8431%)
[140.25,36-45,N_GANG,N_INFRACTION] => [DE] (Conf: 92.6829%, Supp: 1.0368%)
[120.05,MED,Y_MENTAL_OBSV] => [DE] (Conf: 92.6829%, Supp: 1.5553%)
[265.03,DE,MIN,N_GANG] => [N_INFRACTION] (Conf: 92.623%, Supp: 1.5416%)
[120.05,N_GANG] => [DE] (Conf: 92.602%, Supp: 4.9523%)
[160.15,BLACK,MAX] => [DE] (Conf: 92.5926%, Supp: 1.3643%)
[265.03,N_GANG,Y_MENTAL_OBSV] => [DE] (Conf: 92.5926%, Supp: 1.3643%)
[125.25,DE,Y_GANG,Y_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 92.5714%, Supp: 2.2101%)
[46-55,DE,Y_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.562%, Supp: 1.528%)
[265.03,BLACK,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 92.562%, Supp: 1.528%)
[140.25,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 92.5532%, Supp: 1.1869%)
[MIN,N_MENTAL_OBSV,nan] => [N_INFRACTION] (Conf: 92.5532%, Supp: 2.3738%)
[265.03,BLACK,N_GANG,N_INFRACTION] => [DE] (Conf: 92.5373%, Supp: 1.6917%)
[26-35,MED,OTHER] => [N_GANG] (Conf: 92.5287%, Supp: 4.3929%)
[265.03,OTHER] => [DE] (Conf: 92.5234%, Supp: 1.3506%)
[120.05,BLACK,Y_MENTAL_OBSV] => [DE] (Conf: 92.5%, Supp: 2.5239%)
[36-45,DE,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.5%, Supp: 7.5716%)
[56-65,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 92.4883%, Supp: 2.6876%)
[265.03,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 92.4731%, Supp: 2.3465%)
[MED,SSR,Y_INFRACTION] => [nan] (Conf: 92.4731%, Supp: 1.1733%)
[120.05,MIN,N_INFRACTION] => [DE] (Conf: 92.4658%, Supp: 1.8417%)
[56-65,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 92.4528%, Supp: 2.6739%)
[26-35,WHITE,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.4528%, Supp: 1.337%)
[125.25,BLACK,DE,MAX] => [Y_INFRACTION] (Conf: 92.4171%, Supp: 2.6603%)
[120.05,MIN,N_GANG,N_INFRACTION] => [DE] (Conf: 92.4138%, Supp: 1.8281%)
[125.25,BLACK,MAX,Y_GANG] => [Y_INFRACTION] (Conf: 92.4051%, Supp: 1.9918%)
[125.25,DE,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.3977%, Supp: 2.1555%)
[125.25,MAX,N_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 92.3913%, Supp: 1.1596%)
[DE,MIN,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 92.3899%, Supp: 9.4407%)
[140.20,DE,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 92.381%, Supp: 1.3233%)
[140.20,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 92.3729%, Supp: 1.487%)
[265.03] => [DE] (Conf: 92.3628%, Supp: 5.2797%)
[36-45,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 92.3567%, Supp: 7.9127%)
[DE,MIN,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 92.3469%, Supp: 9.8772%)
[36-45,DE,MED,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.3358%, Supp: 3.4516%)
[120.05,N_INFRACTION] => [DE] (Conf: 92.3323%, Supp: 3.9427%)
[46-55,DE,Y_INFRACTION] => [N_GANG] (Conf: 92.3077%, Supp: 2.1282%)
[36-45,MED,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 92.3077%, Supp: 3.1105%)
[140.25,OTHER] => [DE] (Conf: 92.3077%, Supp: 1.146%)
[110-125.25,BLACK,MIN] => [N_GANG] (Conf: 92.3077%, Supp: 1.146%)
[26-35,DE,MIN,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 92.2652%, Supp: 2.2783%)
[MED,N_MENTAL_OBSV,OTHER] => [N_GANG] (Conf: 92.2581%, Supp: 5.8527%)
[BLACK,MIN,Y_INFRACTION] => [N_GANG] (Conf: 92.2581%, Supp: 1.9509%)
[140.25,MED,N_GANG] => [DE] (Conf: 92.233%, Supp: 1.296%)
[140.25,DE,MED] => [N_GANG] (Conf: 92.233%, Supp: 1.296%)
[36-45,N_INFRACTION] => [N_GANG] (Conf: 92.2287%, Supp: 17.1623%)
[BLACK,MIN,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 92.2269%, Supp: 5.9891%)
[120.05,BLACK,MIN] => [DE] (Conf: 92.2222%, Supp: 1.1323%)
[120.05,MED,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.2222%, Supp: 1.1323%)
[46-55,BLACK,DE,MED,N_MENTAL_OBSV] => [N_GANG] (Conf: 92.2222%, Supp: 1.1323%)
[125.25,MAX] => [Y_INFRACTION] (Conf: 92.2078%, Supp: 3.8745%)
[125.25,BLACK,MAX,Y_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 92.2078%, Supp: 1.9372%)
[26-35,MED,N_INFRACTION,N_MENTAL_OBSV,OTHER] => [N_GANG] (Conf: 92.1875%, Supp: 1.6098%)
[ASIAN,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.1569%, Supp: 1.2824%)
[120.05,36-45,N_INFRACTION] => [DE] (Conf: 92.1569%, Supp: 1.2824%)
[125.25,MED,OTHER] => [N_GANG] (Conf: 92.1429%, Supp: 1.7599%)
[110-125.25,N_INFRACTION,OTHER] => [N_GANG] (Conf: 92.1348%, Supp: 1.1187%)
[120.05,BLACK,MIN,N_GANG] => [DE] (Conf: 92.1348%, Supp: 1.1187%)
[110-125.25,BLACK,DE,MIN] => [N_GANG] (Conf: 92.1348%, Supp: 1.1187%)
[140.25,N_GANG,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 92.1348%, Supp: 1.1187%)
[125.25,BLACK,MED,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.1348%, Supp: 1.1187%)
[125.25,MAX,Y_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 92.1296%, Supp: 2.7149%)
[36-45,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.1196%, Supp: 9.2497%)
[CS,N_INFRACTION,nan] => [N_GANG] (Conf: 92.1053%, Supp: 2.3874%)
[120.05,DE,MED,Y_MENTAL_OBSV] => [N_GANG] (Conf: 92.1053%, Supp: 1.4325%)
[125.25,BLACK,DE,MAX,Y_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 92.1053%, Supp: 1.91%)
[SSR,Y_GANG,Y_INFRACTION] => [nan] (Conf: 92.0792%, Supp: 1.2688%)
[125.25,DE,MAX,Y_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 92.0561%, Supp: 2.6876%)
[120.05,BLACK] => [DE] (Conf: 92.0455%, Supp: 3.3151%)
[120.05,BLACK,N_INFRACTION] => [DE] (Conf: 92.0455%, Supp: 2.2101%)
[120.05,BLACK,Y_INFRACTION] => [DE] (Conf: 92.0455%, Supp: 1.105%)
[26-35,DE,N_INFRACTION,WHITE] => [N_GANG] (Conf: 92.0455%, Supp: 1.105%)
[MED,OTHER] => [N_GANG] (Conf: 92.0419%, Supp: 11.9918%)
[265.03,BLACK,Y_GANG] => [DE] (Conf: 92.0354%, Supp: 1.4188%)
[46-55,BLACK,MED,N_MENTAL_OBSV] => [N_GANG] (Conf: 92.0354%, Supp: 1.4188%)
[265.03,N_GANG] => [DE] (Conf: 92.029%, Supp: 3.4652%)
[120.05,N_INFRACTION] => [N_GANG] (Conf: 92.0128%, Supp: 3.9291%)
[125.25,DE,N_INFRACTION,N_MENTAL_OBSV] => [MED] (Conf: 92.0%, Supp: 1.5689%)
[26-35,DE,MIN,N_MENTAL_OBSV] => [N_GANG] (Conf: 92.0%, Supp: 2.5102%)
[18-25,BLACK,MED,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 92.0%, Supp: 1.2551%)
[N_MENTAL_OBSV,OTHER,nan] => [N_GANG] (Conf: 91.9753%, Supp: 2.0327%)
[120.05,36-45] => [N_GANG] (Conf: 91.9708%, Supp: 1.719%)
[140.25,MED] => [N_GANG] (Conf: 91.9643%, Supp: 1.4052%)
[140.25,MED] => [DE] (Conf: 91.9643%, Supp: 1.4052%)
[140.25,36-45,N_INFRACTION] => [DE] (Conf: 91.954%, Supp: 1.0914%)
[DE,WHITE,Y_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.954%, Supp: 1.0914%)
[BLACK,MIN,N_MENTAL_OBSV] => [N_GANG] (Conf: 91.9386%, Supp: 6.5348%)
[36-45,DE,MED,OTHER,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.9192%, Supp: 1.2415%)
[26-35,N_INFRACTION,OTHER,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.9149%, Supp: 2.9468%)
[160.10,26-35] => [DE] (Conf: 91.8919%, Supp: 1.3915%)
[26-35,MIN,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.8819%, Supp: 3.397%)
[140.25] => [N_GANG] (Conf: 91.8728%, Supp: 3.5471%)
[265.03,BLACK] => [DE] (Conf: 91.8728%, Supp: 3.5471%)
[120.05,36-45,DE] => [N_GANG] (Conf: 91.8699%, Supp: 1.5416%)
[26-35,BLACK,MIN,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.8519%, Supp: 1.6917%)
[140.25,36-45,N_GANG] => [DE] (Conf: 91.8367%, Supp: 1.2278%)
[120.05,36-45,N_GANG,N_INFRACTION] => [DE] (Conf: 91.8367%, Supp: 1.2278%)
[MED,OTHER,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.8367%, Supp: 6.1392%)
[120.05] => [DE] (Conf: 91.8182%, Supp: 5.5116%)
[26-35,MIN,N_MENTAL_OBSV,OTHER] => [N_INFRACTION] (Conf: 91.7808%, Supp: 1.8281%)
[26-35,MIN,N_GANG,N_MENTAL_OBSV,OTHER] => [N_INFRACTION] (Conf: 91.7808%, Supp: 1.8281%)
[36-45,MED,N_INFRACTION] => [N_GANG] (Conf: 91.7667%, Supp: 7.2988%)
[140.20,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.7647%, Supp: 2.1282%)
[265.03,BLACK,N_GANG] => [DE] (Conf: 91.7647%, Supp: 2.1282%)
[160.15,MAX,Y_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 91.7647%, Supp: 1.0641%)
[26-35,265.03,N_GANG] => [DE] (Conf: 91.7526%, Supp: 1.2142%)
[DE,MED,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.7492%, Supp: 11.3779%)
[26-35,DE,WHITE] => [N_GANG] (Conf: 91.7355%, Supp: 1.5143%)
[DE,N_INFRACTION,nan] => [N_GANG] (Conf: 91.7355%, Supp: 1.5143%)
[18-25,MED,N_INFRACTION,OTHER] => [DE] (Conf: 91.7355%, Supp: 1.5143%)
[26-35,WHITE] => [N_GANG] (Conf: 91.7197%, Supp: 1.9645%)
[125.25,BLACK,MAX] => [Y_INFRACTION] (Conf: 91.7051%, Supp: 2.7149%)
[140.25,DE] => [N_GANG] (Conf: 91.6981%, Supp: 3.3151%)
[CS,MIN,OTHER] => [N_INFRACTION] (Conf: 91.6667%, Supp: 1.5007%)
[CS,N_MENTAL_OBSV,OTHER] => [N_GANG] (Conf: 91.6667%, Supp: 1.3506%)
[140.25,DE,OTHER] => [N_GANG] (Conf: 91.6667%, Supp: 1.0505%)
[265.03,MED,N_MENTAL_OBSV] => [DE] (Conf: 91.6667%, Supp: 1.2005%)
[125.25,Y_GANG,Y_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 91.6667%, Supp: 2.251%)
[265.03,N_GANG,N_MENTAL_OBSV] => [DE] (Conf: 91.6667%, Supp: 2.101%)
[N_MENTAL_OBSV,OTHER,SSR] => [N_GANG] (Conf: 91.6667%, Supp: 1.0505%)
[120.05,DE,MED,N_INFRACTION] => [N_GANG] (Conf: 91.6667%, Supp: 1.3506%)
[265.03,BLACK,N_GANG,N_MENTAL_OBSV] => [DE] (Conf: 91.6667%, Supp: 1.2005%)
[265.03,BLACK,N_GANG,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 91.6667%, Supp: 1.0505%)
[BLACK,MIN,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.6493%, Supp: 5.9891%)
[36-45,DE,MIN,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.6318%, Supp: 2.9877%)
[265.03,Y_MENTAL_OBSV] => [DE] (Conf: 91.6201%, Supp: 2.2374%)
[120.05,OTHER] => [N_GANG] (Conf: 91.5966%, Supp: 1.487%)
[MED,N_MENTAL_OBSV,WHITE] => [N_GANG] (Conf: 91.5663%, Supp: 1.0368%)
[26-35,MIN,nan] => [N_GANG] (Conf: 91.5663%, Supp: 1.0368%)
[36-45,CS,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.5663%, Supp: 1.0368%)
[140.25,DE,MED,N_INFRACTION] => [N_GANG] (Conf: 91.5663%, Supp: 1.0368%)
[265.03,MIN] => [N_INFRACTION] (Conf: 91.5493%, Supp: 1.7735%)
[DE,nan] => [N_GANG] (Conf: 91.5385%, Supp: 1.6235%)
[120.05,MED,N_INFRACTION] => [DE] (Conf: 91.5254%, Supp: 1.4734%)
[MIN,N_GANG,OTHER,nan] => [N_INFRACTION] (Conf: 91.5094%, Supp: 1.3233%)
[26-35,DE,MED,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.5033%, Supp: 3.8199%)
[18-25,N_GANG,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 91.5%, Supp: 2.4966%)
[155.30,N_GANG,N_INFRACTION] => [DE] (Conf: 91.4894%, Supp: 1.1733%)
[265.03,N_GANG,N_INFRACTION,N_MENTAL_OBSV] => [DE] (Conf: 91.4894%, Supp: 1.7599%)
[125.25,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.4773%, Supp: 2.1965%)
[125.25,26-35,DE,MAX,Y_GANG] => [Y_INFRACTION] (Conf: 91.4634%, Supp: 1.0232%)
[CS,MIN,N_GANG,OTHER] => [N_INFRACTION] (Conf: 91.453%, Supp: 1.4598%)
[36-45,CS] => [N_GANG] (Conf: 91.4474%, Supp: 1.8963%)
[CS,MIN,nan] => [N_INFRACTION] (Conf: 91.4474%, Supp: 1.8963%)
[125.25,BLACK,DE,MED,N_INFRACTION] => [N_GANG] (Conf: 91.4474%, Supp: 1.8963%)
[140.25,36-45] => [DE] (Conf: 91.4286%, Supp: 1.3097%)
[46-55,CS] => [N_INFRACTION] (Conf: 91.3978%, Supp: 1.1596%)
[36-45,DE,OTHER,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.3934%, Supp: 3.0423%)
[36-45,DE,MIN,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.3793%, Supp: 2.8922%)
[36-45,MED,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.369%, Supp: 4.1883%)
[BLACK,MIN,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.3628%, Supp: 6.4939%)
[125.25,36-45,BLACK,N_GANG] => [MED] (Conf: 91.358%, Supp: 1.0095%)
[DE,WHITE,Y_INFRACTION] => [N_GANG] (Conf: 91.3462%, Supp: 1.296%)
[46-55,BLACK,MIN] => [N_INFRACTION] (Conf: 91.3386%, Supp: 3.1651%)
[140.25,MED,N_INFRACTION] => [N_GANG] (Conf: 91.3043%, Supp: 1.146%)
[265.03,DE,MIN] => [N_INFRACTION] (Conf: 91.3043%, Supp: 1.719%)
[46-55,BLACK,MIN,N_GANG] => [N_INFRACTION] (Conf: 91.3043%, Supp: 3.1514%)
[56-65,BLACK,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.2698%, Supp: 1.5689%)
[26-35,DE,MIN,N_MENTAL_OBSV,OTHER] => [N_INFRACTION] (Conf: 91.2621%, Supp: 1.2824%)
[26-35,DE,MIN,N_GANG,N_MENTAL_OBSV,OTHER] => [N_INFRACTION] (Conf: 91.2621%, Supp: 1.2824%)
[18-25,BLACK,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 91.25%, Supp: 1.9918%)
[140.20,DE,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.2162%, Supp: 1.8417%)
[140.25,OTHER] => [N_GANG] (Conf: 91.2088%, Supp: 1.1323%)
[46-55,CS,N_GANG] => [N_INFRACTION] (Conf: 91.2088%, Supp: 1.1323%)
[26-35,DE,MED,OTHER,Y_INFRACTION] => [N_GANG] (Conf: 91.2088%, Supp: 1.1323%)
[56-65,BLACK,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.2%, Supp: 1.5553%)
[CS,N_MENTAL_OBSV,nan] => [N_GANG] (Conf: 91.1565%, Supp: 1.8281%)
[120.05,MED,N_INFRACTION,Y_MENTAL_OBSV] => [DE] (Conf: 91.1111%, Supp: 1.1187%)
[BLACK,MIN,N_GANG,N_MENTAL_OBSV,nan] => [N_INFRACTION] (Conf: 91.1111%, Supp: 1.1187%)
[CS,N_INFRACTION,OTHER] => [N_GANG] (Conf: 91.0959%, Supp: 1.8145%)
[26-35,MIN,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.0959%, Supp: 3.6289%)
[120.05,DE,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.0891%, Supp: 3.7653%)
[155.30,N_INFRACTION] => [DE] (Conf: 91.0891%, Supp: 1.2551%)
[WHITE,Y_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.0891%, Supp: 1.2551%)
[DE,N_MENTAL_OBSV,nan] => [N_GANG] (Conf: 91.0714%, Supp: 1.3915%)
[26-35,BLACK,MIN,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.0714%, Supp: 1.3915%)
[120.05,MED,Y_MENTAL_OBSV] => [N_GANG] (Conf: 91.0569%, Supp: 1.528%)
[18-25,BLACK,MED,Y_MENTAL_OBSV] => [DE] (Conf: 91.0526%, Supp: 2.3602%)
[CS,MIN,N_GANG,nan] => [N_INFRACTION] (Conf: 91.0345%, Supp: 1.8008%)
[125.25,BLACK,MED,N_INFRACTION] => [N_GANG] (Conf: 91.0256%, Supp: 1.9372%)
[56-65,BLACK,DE,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.0112%, Supp: 1.105%)
[56-65,BLACK,MIN,Y_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.0112%, Supp: 1.105%)
[56-65,BLACK,MIN,N_GANG,Y_MENTAL_OBSV] => [N_INFRACTION] (Conf: 91.0112%, Supp: 1.105%)
[CS,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.9605%, Supp: 2.1965%)
[MED,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.9502%, Supp: 13.7108%)
[155.30] => [N_GANG] (Conf: 90.9091%, Supp: 1.5007%)
[155.30,N_GANG] => [DE] (Conf: 90.9091%, Supp: 1.3643%)
[WHITE,Y_INFRACTION] => [N_GANG] (Conf: 90.9091%, Supp: 1.5007%)
[MED,N_GANG,SSR,Y_MENTAL_OBSV] => [nan] (Conf: 90.9091%, Supp: 1.2278%)
[56-65,BLACK,DE,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 90.9091%, Supp: 1.0914%)
[36-45,OTHER,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.9091%, Supp: 3.6835%)
[140.20,MIN] => [N_INFRACTION] (Conf: 90.8497%, Supp: 1.8963%)
[26-35,DE,MED,N_MENTAL_OBSV,OTHER] => [N_GANG] (Conf: 90.8451%, Supp: 1.7599%)
[125.25,BLACK,DE,Y_GANG,Y_MENTAL_OBSV] => [Y_INFRACTION] (Conf: 90.8451%, Supp: 1.7599%)
[MED,SSR,Y_MENTAL_OBSV] => [nan] (Conf: 90.8333%, Supp: 1.487%)
[BLACK,DE,MIN,N_MENTAL_OBSV] => [N_GANG] (Conf: 90.8333%, Supp: 4.4611%)
[DE,N_INFRACTION,N_MENTAL_OBSV,nan] => [N_GANG] (Conf: 90.8257%, Supp: 1.3506%)
[125.25,46-55,N_GANG] => [MED] (Conf: 90.8163%, Supp: 1.2142%)
[140.25,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.8046%, Supp: 2.1555%)
[120.05,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.7975%, Supp: 4.0382%)
[140.25,DE,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.7975%, Supp: 2.0191%)
[BLACK,DE,MIN,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 90.7975%, Supp: 4.0382%)
[265.03,BLACK,Y_MENTAL_OBSV] => [DE] (Conf: 90.7692%, Supp: 1.6098%)
[26-35,DE,MIN,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 90.7609%, Supp: 2.2783%)
[120.05,36-45,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.7407%, Supp: 1.337%)
[265.03,MED,N_INFRACTION] => [DE] (Conf: 90.7407%, Supp: 1.337%)
[18-25,MED,N_GANG,N_INFRACTION,OTHER] => [DE] (Conf: 90.7407%, Supp: 1.337%)
[140.20,MIN,N_GANG] => [N_INFRACTION] (Conf: 90.7285%, Supp: 1.869%)
[BLACK,CS,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 90.7285%, Supp: 1.869%)
[DE,MED,OTHER,Y_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.7285%, Supp: 1.869%)
[36-45,MIN,N_GANG,OTHER] => [N_INFRACTION] (Conf: 90.7258%, Supp: 3.0696%)
[120.05,36-45,DE,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.7216%, Supp: 1.2005%)
[FOA 900.00] => [N_GANG] (Conf: 90.6977%, Supp: 1.0641%)
[FOA 900.00] => [N_INFRACTION] (Conf: 90.6977%, Supp: 1.0641%)
[140.20,BLACK,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.6977%, Supp: 1.0641%)
[46-55,BLACK,Y_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.6977%, Supp: 1.0641%)
[BLACK,CS,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.6977%, Supp: 1.0641%)
[DE,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.6823%, Supp: 24.2974%)
[CS,N_INFRACTION] => [N_GANG] (Conf: 90.6725%, Supp: 5.7026%)
[18-25,MED,Y_MENTAL_OBSV] => [DE] (Conf: 90.6667%, Supp: 3.7108%)
[120.05,N_GANG,N_MENTAL_OBSV] => [DE] (Conf: 90.625%, Supp: 1.1869%)
[MED,OTHER,nan] => [N_GANG] (Conf: 90.625%, Supp: 1.1869%)
[26-35,265.03,N_INFRACTION] => [DE] (Conf: 90.625%, Supp: 1.1869%)
[125.25,46-55,DE,N_GANG] => [MED] (Conf: 90.625%, Supp: 1.1869%)
[125.25,N_INFRACTION,N_MENTAL_OBSV] => [MED] (Conf: 90.625%, Supp: 1.5825%)
[125.25,18-25,DE,Y_GANG] => [Y_INFRACTION] (Conf: 90.5983%, Supp: 1.4461%)
[120.05,BLACK,DE,N_INFRACTION,Y_MENTAL_OBSV] => [N_GANG] (Conf: 90.5983%, Supp: 1.4461%)
[120.05,DE,N_INFRACTION,N_MENTAL_OBSV] => [N_GANG] (Conf: 90.5882%, Supp: 1.0505%)
[125.25,26-35,MAX,Y_GANG] => [Y_INFRACTION] (Conf: 90.5882%, Supp: 1.0505%)
[BLACK,DE,MIN,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 90.5556%, Supp: 4.4475%)
[120.05,Y_INFRACTION] => [DE] (Conf: 90.5512%, Supp: 1.5689%)
[125.25,DE,N_INFRACTION] => [MED] (Conf: 90.5405%, Supp: 3.6562%)
[125.25,DE,N_INFRACTION] => [N_GANG] (Conf: 90.5405%, Supp: 3.6562%)
[46-55,BLACK,DE,MIN] => [N_INFRACTION] (Conf: 90.5263%, Supp: 2.3465%)
[BLACK,DE,MIN,N_GANG,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 90.5199%, Supp: 4.0382%)
[MIN,WHITE] => [N_INFRACTION] (Conf: 90.5172%, Supp: 2.8649%)
[BLACK,SSR,Y_INFRACTION] => [nan] (Conf: 90.5063%, Supp: 1.9509%)
[26-35,DE,MIN,N_MENTAL_OBSV] => [N_INFRACTION] (Conf: 90.5%, Supp: 2.4693%)
